ZONE T="V1(t,x).dat"
I= 48,J= 59,K=1,F=POINT
  5.00000 -86.17021 -64.9114   5.6666   5.3595  16.2024 -58.4903  11.0480 -66.8262   0.5568 -60.3972   1.7121
  5.00000 -82.34043 -64.9067   5.6750   5.3756  16.8058 -58.4824  11.0807 -66.8261   0.5568 -60.3972   1.7121
  5.00000 -78.51064 -64.8989   5.6890   5.4021  17.7997 -58.4695  11.1347 -66.8259   0.5569 -60.3971   1.7122
  5.00000 -74.68085 -64.8883   5.7081   5.4386  19.1661 -58.4518  11.2090 -66.8257   0.5569 -60.3970   1.7123
  5.00000 -70.85106 -64.8749   5.7322   5.4846  20.8807 -58.4297  11.3025 -66.8254   0.5571 -60.3968   1.7124
  5.00000 -67.02128 -64.8592   5.7607   5.5394  22.9130 -58.4037  11.4136 -66.8251   0.5572 -60.3967   1.7125
  5.00000 -63.19149 -64.8414   5.7931   5.6020  25.2267 -58.3742  11.5405 -66.8248   0.5573 -60.3965   1.7126
  5.00000 -59.36170 -64.8218   5.8289   5.6716  27.7804 -58.3419  11.6809 -66.8244   0.5575 -60.3963   1.7128
  5.00000 -55.53191 -64.8009   5.8674   5.7468  30.5286 -58.3073  11.8326 -66.8240   0.5577 -60.3961   1.7130
  5.00000 -51.70213 -64.7790   5.9080   5.8265  33.4223 -58.2713  11.9928 -66.8235   0.5579 -60.3959   1.7132
  5.00000 -47.87234 -64.7565   5.9498   5.9094  36.4098 -58.2344  12.1587 -66.8231   0.5581 -60.3956   1.7134
  5.00000 -44.04255 -64.7338   5.9923   5.9938  39.4379 -58.1973  12.3273 -66.8226   0.5583 -60.3954   1.7136
  5.00000 -40.21277 -64.7114   6.0345   6.0784  42.4523 -58.1615  12.4928 -66.8222   0.5585 -60.3952   1.7138
  5.00000 -36.38298 -64.6895   6.0759   6.1651  45.3995 -58.1272  12.6540 -66.8217   0.5587 -60.3949   1.7140
  5.00000 -32.55319 -64.6688   6.1155   6.2454  48.2268 -58.0945  12.8088 -66.8213   0.5589 -60.3947   1.7141
  5.00000 -28.72340 -64.6493   6.1527   6.3214  50.8837 -58.0641  12.9544 -66.8209   0.5590 -60.3945   1.7143
  5.00000 -24.89362 -64.6316   6.1869   6.3915  53.3228 -58.0364  13.0883 -66.8205   0.5592 -60.3943   1.7145
