ZONE T="V1(t,x).dat"
I= 41,J=400,K=1,F=POINT
  3.10000  85.50000 -66.4789   3.4527   2.6086  21.1819 -60.2150  29.8856
  3.10000  90.00000 -66.4842   3.4453   2.5958  20.0000 -60.2183  29.8650
  4.10000 -90.00000 -66.7841   3.2511   1.8934  20.0000 -60.4300  29.3415
  4.10000 -85.50000 -66.7751   3.2630   1.9140  21.1819 -60.4240  29.3740
  4.10000 -81.00000 -66.7481   3.2985   1.9681  24.6986 -60.4061  29.4709
  4.10000 -76.50000 -66.7039   3.3572   2.0652  30.4634 -60.3769  29.6307
  4.10000 -72.00000 -66.6437   3.4386   2.1992  38.3344 -60.3371  29.8508
  4.10000 -67.50000 -66.5689   3.5416   2.3727  48.1177 -60.2876  30.1277
  4.10000 -63.00000 -66.4816   3.6650   2.5921  59.5726 -60.2299  30.4569
  4.10000 -58.50000 -66.3838   3.8071   2.8510  72.4169 -60.1654  30.8328
  4.10000 -54.00000 -66.2782   3.9661   3.1544  86.3344 -60.0958  31.2490
  4.10000 -49.50000 -66.1673   4.1393   3.5015 100.9823 -60.0228  31.6980
  4.10000 -45.00000 -66.0539   4.3240   3.8858 116.0000 -59.9487  32.1715
  4.10000 -40.50000 -65.9408   4.5166   4.3597 131.0177 -59.8769  32.6593
  4.10000 -36.00000 -65.8308   4.7122   4.8720 145.6656 -59.8071  33.1473
  4.10000 -31.50000 -65.7266   4.9054   5.4015 159.5831 -59.7410  33.6210
  4.10000 -27.00000 -65.6306   5.0902   5.9338 172.4274 -59.6802  34.0663
  4.10000 -22.50000 -65.5452   5.2603   6.4418 183.8823 -59.6262  34.4696
  4.10000 -18.00000 -65.4724   5.4097   6.9100 193.6656 -59.5802  34.8186
  4.10000 -13.50000 -65.4139   5.5328   7.3035 201.5366 -59.5432  35.1022
  4.10000  -9.00000 -65.3711   5.6246   7.6085 207.3014 -59.5162  35.3116
  4.10000  -4.50000 -65.3450   5.6813   7.7970 210.8181 -59.4997  35.4400
  4.10000   0.00000 -65.3363   5.7004   7.8613 212.0000 -59.4942  35.4832
  4.10000   4.50000 -65.3450   5.6813   7.7970 210.8181 -59.4997  35.4400
  4.10000   9.00000 -65.3711   5.6246   7.6085 207.3014 -59.5162  35.3116
  4.10000  13.50000 -65.4139   5.5328   7.3035 201.5366 -59.5432  35.1022
  4.10000  18.00000 -65.4724   5.4097   6.9100 193.6656 -59.5802  34.8186
  4.10000  22.50000 -65.5452   5.2603   6.4418 183.8823 -59.6262  34.4696
  4.10000  27.00000 -65.6306   5.0902   5.9338 172.4274 -59.6802  34.0663
  4.10000  31.50000 -65.7266   4.9054   5.4015 159.5831 -59.7410  33.6210
  4.10000  36.00000 -65.8308   4.7122   4.8720 145.6656 -59.8071  33.1473
  4.10000  40.50000 -65.9408   4.5166   4.3597 131.0177 -59.8769  32.6593
  4.10000  45.00000 -66.0539   4.3240   3.8858 116.0000 -59.9487  32.1715
  4.10000  49.50000 -66.1673   4.1393   3.5015 100.9823 -60.0228  31.6980
  4.10000  54.00000 -66.2782   3.9661   3.1544  86.3344 -60.0958  31.2490
  4.10000  58.50000 -66.3838   3.8071   2.8510  72.4169 -60.1654  30.8328
  4.10000  63.00000 -66.4816   3.6650   2.5921  59.5726 -60.2299  30.4569
  4.10000  67.50000 -66.5689   3.5416   2.3727  48.1177 -60.2876  30.1277
  4.10000  72.00000 -66.6437   3.4386   2.1992  38.3344 -60.3371  29.8508
  4.10000  76.50000 -66.7039   3.3572   2.0652  30.4634 -60.3769  29.6307
  4.10000  81.00000 -66.7481   3.2985   1.9681  24.6986 -60.4061  29.4709
  4.10000  85.50000 -66.7751   3.2630   1.9140  21.1819 -60.4240  29.3740
  4.10000  90.00000 -66.7841   3.2511   1.8934  20.0000 -60.4300  29.3415
  5.00000 -90.00000 -67.0727   3.1464   1.3331  20.0000 -60.6496  28.6368
