ZONE T="xy200e.dat"
I= 39,J= 39,K=1,F=POINT
  0.15000   0.45000    30.13 -69.59599     0.00 -63.57647     3.57 116.00000     0.0000 
  0.15000   0.47500    28.27 -69.69068     0.00 -63.66646     3.31 116.00000     0.0000 
  0.15000   0.50000    26.87 -69.76738     0.00 -63.75274     3.08 116.00000     0.0000 
  0.15000   0.52500    28.27 -69.69068     0.00 -63.66646     3.31 116.00000     0.0000 
  0.15000   0.55000    30.13 -69.59599     0.00 -63.57647     3.57 116.00000     0.0000 
  0.15000   0.57500    32.65 -69.47322     0.00 -63.46987     3.92 116.00000     0.0000 
  0.15000   0.60000    36.12 -69.30730     0.00 -63.32723     4.43 116.00000     0.0001 
  0.15000   0.62500    41.04 -69.07640     0.00 -63.12001     5.25 116.00000     0.0001 
  0.15000   0.65000    48.12 -68.75028     0.00 -62.80791     6.67 116.00000     0.0002 
  0.15000   0.67500    58.40 -68.29138     0.00 -62.33972     9.24 116.00000     0.0004 
  0.15000   0.70000    73.07 -67.66625     0.88 -61.66830    13.94 116.00000     0.9103 
  0.15000   0.72500    92.72 -66.87902     1.91 -60.79446    21.79 116.00000     1.9740 
  0.15000   0.75000   116.00 -66.01633     4.37 -59.82425    32.42 116.00000     4.4290 
  0.15000   0.77500   139.28 -65.23132     7.50 -58.94713    43.25 116.00000     7.5963 
  0.15000   0.80000   158.93 -64.64164    10.88 -58.30411    51.77 116.00000    10.9058 
  0.15000   0.82500   173.60 -64.26482    13.36 -57.91042    57.39 116.00000    13.3729 
  0.15000   0.85000   183.88 -64.05447    15.04 -57.70552    60.72 116.00000    15.0587 
  0.15000   0.87500   190.96 -63.95476    16.07 -57.62039    62.56 116.00000    16.0821 
  0.15000   0.90000   195.88 -63.92273    16.64 -57.60351    63.49 116.00000    16.6386 
  0.15000   0.92500   199.35 -63.92982    16.88 -57.62171    63.91 116.00000    16.8798 
  0.15000   0.95000   201.87 -63.95798    16.92 -57.65466    64.04 116.00000    16.9195 
  0.15000   0.97500   203.73 -63.99592    16.84 -57.69009    64.05 116.00000    16.8374 
  0.17500   0.02500   207.07 -63.87628    17.75 -57.57350    65.48 116.00000    17.7688 
  0.17500   0.05000   205.89 -63.81654    18.00 -57.51117    65.78 116.00000    18.0166 
  0.17500   0.07500   204.24 -63.75925    18.17 -57.44343    66.04 116.00000    18.1892 
  0.17500   0.10000   201.87 -63.71385    18.19 -57.37993    66.15 116.00000    18.2092 
  0.17500   0.12500   198.32 -63.69690    17.93 -57.33860    65.89 116.00000    17.9527 
  0.17500   0.15000   192.80 -63.73819    17.20 -57.35343    64.87 116.00000    17.1979 
  0.17500   0.17500   183.88 -63.89215    15.69 -57.48896    62.36 116.00000    15.7042 
  0.17500   0.20000   169.25 -64.25281    13.03 -57.86023    57.02 116.00000    13.0487 
  0.17500   0.22500   146.36 -64.94321     8.85 -58.62347    47.05 116.00000     8.8886 
  0.17500   0.25000   116.00 -65.99167     4.38 -59.82640    32.41 116.00000     4.4533 
  0.17500   0.27500    85.64 -67.15698     1.55 -61.17765    18.33 116.00000     1.5664 
  0.17500   0.30000    62.75 -68.11494     0.00 -62.26561     9.93 116.00000     0.0005 
  0.17500   0.32500    48.12 -68.76915     0.00 -62.96759     6.12 116.00000     0.0002 
  0.17500   0.35000    39.20 -69.18665     0.00 -63.37543     4.44 116.00000     0.0001 
  0.17500   0.37500    33.68 -69.45173     0.00 -63.60348     3.65 116.00000     0.0001 
  0.17500   0.40000    30.13 -69.62338     0.00 -63.73091     3.24 116.00000     0.0000 
  0.17500   0.42500    27.76 -69.73812     0.00 -63.80587     3.01 116.00000     0.0000 
  0.17500   0.45000    26.11 -69.81835     0.00 -63.85718     2.86 116.00000     0.0000 
  0.17500   0.47500    24.93 -69.87797     0.00 -63.90233     2.74 116.00000     0.0000 
  0.17500   0.50000    24.05 -69.92555     0.00 -63.95207     2.62 116.00000     0.0000 
  0.17500   0.52500    24.93 -69.87797     0.00 -63.90233     2.74 116.00000     0.0000 
  0.17500   0.55000    26.11 -69.81835     0.00 -63.85718     2.86 116.00000     0.0000 
  0.17500   0.57500    27.76 -69.73812     0.00 -63.80587     3.01 116.00000     0.0000 
  0.17500   0.60000    30.13 -69.62338     0.00 -63.73091     3.24 116.00000     0.0000 
  0.17500   0.62500    33.68 -69.45173     0.00 -63.60348     3.65 116.00000     0.0001 
  0.17500   0.65000    39.20 -69.18665     0.00 -63.37543     4.44 116.00000     0.0001 
  0.17500   0.67500    48.12 -68.76915     0.00 -62.96759     6.12 116.00000     0.0002 
  0.17500   0.70000    62.75 -68.11494     0.00 -62.26561     9.93 116.00000     0.0005 
  0.17500   0.72500    85.64 -67.15698     1.55 -61.17765    18.33 116.00000     1.5664 
  0.17500   0.75000   116.00 -65.99167     4.38 -59.82640    32.41 116.00000     4.4533 
  0.17500   0.77500   146.36 -64.94321     8.85 -58.62347    47.05 116.00000     8.8886 
  0.17500   0.80000   169.25 -64.25281    13.03 -57.86023    57.02 116.00000    13.0487 
  0.17500   0.82500   183.88 -63.89215    15.69 -57.48896    62.36 116.00000    15.7042 
  0.17500   0.85000   192.80 -63.73819    17.20 -57.35343    64.87 116.00000    17.1979 
  0.17500   0.87500   198.32 -63.69690    17.93 -57.33860    65.89 116.00000    17.9527 
  0.17500   0.90000   201.87 -63.71385    18.19 -57.37993    66.15 116.00000    18.2092 
  0.17500   0.92500   204.24 -63.75925    18.17 -57.44343    66.04 116.00000    18.1892 
  0.17500   0.95000   205.89 -63.81654    18.00 -57.51117    65.78 116.00000    18.0166 
  0.17500   0.97500   207.07 -63.87628    17.75 -57.57350    65.48 116.00000    17.7688 
  0.20000   0.02500   209.71 -63.78284    18.47 -57.48233    66.58 116.00000    18.4889 
  0.20000   0.05000   209.13 -63.70367    18.88 -57.39628    67.16 116.00000    18.8963 
  0.20000   0.07500   208.31 -63.61891    19.28 -57.29614    67.79 116.00000    19.2895 
  0.20000   0.10000   207.07 -63.53457    19.61 -57.18710    68.41 116.00000    19.6115 
  0.20000   0.12500   205.13 -63.46195    19.76 -57.08023    68.89 116.00000    19.7640 
  0.20000   0.15000   201.87 -63.42376    19.56 -57.00023    68.94 116.00000    19.5666 
  0.20000   0.17500   195.88 -63.47044    18.65 -57.00563    67.92 116.00000    18.6617 
  0.20000   0.20000   183.88 -63.72380    16.31 -57.24304    64.16 116.00000    16.3143 
  0.20000   0.22500   158.93 -64.46049    11.43 -58.05579    53.69 116.00000    11.4684 
  0.20000   0.25000   116.00 -65.96819     4.40 -59.82893    32.40 116.00000     4.4749 
  0.20000   0.27500    73.07 -67.67555     0.00 -61.87594    12.80 116.00000     0.0009 
  0.20000   0.30000    48.12 -68.77228     0.00 -63.14062     5.56 116.00000     0.0003 
  0.20000   0.32500    36.12 -69.34109     0.00 -63.72269     3.48 116.00000     0.0001 
  0.20000   0.35000    30.13 -69.63947     0.00 -63.96759     2.78 116.00000     0.0001 
  0.20000   0.37500    26.87 -69.80530     0.00 -64.06135     2.52 116.00000     0.0000 
  0.20000   0.40000    24.93 -69.90219     0.00 -64.08878     2.42 116.00000     0.0000 
  0.20000   0.42500    23.69 -69.96141     0.00 -64.09042     2.38 116.00000     0.0000 
  0.20000   0.45000    22.87 -69.99985     0.00 -64.08733     2.36 116.00000     0.0000 
  0.20000   0.47500    22.29 -70.02731     0.00 -64.09128     2.34 116.00000     0.0000 
  0.20000   0.50000    21.86 -70.04952     0.00 -64.10904     2.30 116.00000     0.0000 
  0.20000   0.52500    22.29 -70.02731     0.00 -64.09128     2.34 116.00000     0.0000 
  0.20000   0.55000    22.87 -69.99985     0.00 -64.08733     2.36 116.00000     0.0000 
  0.20000   0.57500    23.69 -69.96141     0.00 -64.09042     2.38 116.00000     0.0000 
  0.20000   0.60000    24.93 -69.90219     0.00 -64.08878     2.42 116.00000     0.0000 
  0.20000   0.62500    26.87 -69.80530     0.00 -64.06135     2.52 116.00000     0.0000 
  0.20000   0.65000    30.13 -69.63947     0.00 -63.96759     2.78 116.00000     0.0001 
  0.20000   0.67500    36.12 -69.34109     0.00 -63.72269     3.48 116.00000     0.0001 
  0.20000   0.70000    48.12 -68.77228     0.00 -63.14062     5.56 116.00000     0.0003 
