ZONE T="xy 90e.dat"
I= 39,J= 39,K=1,F=POINT
  0.12500   0.90000   177.46 -64.53098    11.58 -58.22443    54.60 116.00000    11.6229 
  0.12500   0.92500   171.80 -64.74450    10.27 -58.45806    51.88 116.00000    10.3110 
  0.12500   0.95000   166.88 -64.92780     9.23 -58.66629    49.44 116.00000     9.2656 
  0.12500   0.97500   162.62 -65.08122     8.43 -58.85252    47.27 116.00000     8.4667 
  0.15000   0.02500   154.99 -65.21383     7.65 -58.98777    44.98 116.00000     7.6832 
  0.15000   0.05000   158.93 -65.06758     8.36 -58.81103    47.03 116.00000     8.3912 
  0.15000   0.07500   163.63 -64.88760     9.29 -58.60704    49.42 116.00000     9.3178 
  0.15000   0.10000   169.25 -64.67024    10.51 -58.36857    52.20 116.00000    10.5496 
  0.15000   0.12500   175.97 -64.41251    12.10 -58.08868    55.45 116.00000    12.1411 
  0.15000   0.15000   183.88 -64.11488    14.15 -57.76417    59.13 116.00000    14.1909 
  0.15000   0.17500   192.80 -63.78776    16.61 -57.40359    63.12 116.00000    16.6489 
  0.15000   0.20000   201.87 -63.46348    19.27 -57.04190    66.98 116.00000    19.3079 
  0.15000   0.22500   209.13 -63.20758    21.46 -56.75429    69.93 116.00000    21.4969 
  0.15000   0.25000   212.00 -63.10378    21.77 -56.63839    71.08 116.00000    21.7580 
  0.15000   0.27500   209.13 -63.19419    21.54 -56.74333    70.00 116.00000    21.5805 
  0.15000   0.30000   201.87 -63.43772    19.43 -57.02047    67.10 116.00000    19.4657 
  0.15000   0.32500   192.80 -63.75133    16.83 -57.37240    63.31 116.00000    16.8631 
  0.15000   0.35000   183.88 -64.06978    14.40 -57.72391    59.38 116.00000    14.4425 
  0.15000   0.37500   175.97 -64.36084    12.38 -58.03985    55.76 116.00000    12.4114 
  0.15000   0.40000   169.25 -64.61412    10.79 -58.31144    52.58 116.00000    10.8246 
  0.15000   0.42500   163.63 -64.82922     9.55 -58.54168    49.85 116.00000     9.5850 
  0.15000   0.45000   158.93 -65.00914     8.61 -58.73730    47.52 116.00000     8.6413 
  0.15000   0.47500   154.99 -65.15754     7.88 -58.90538    45.53 116.00000     7.9069 
  0.15000   0.50000   151.65 -65.27779     7.33 -59.05214    43.81 116.00000     7.3547 
  0.15000   0.52500   154.99 -65.15754     7.88 -58.90538    45.53 116.00000     7.9069 
  0.15000   0.55000   158.93 -65.00914     8.61 -58.73730    47.52 116.00000     8.6413 
  0.15000   0.57500   163.63 -64.82922     9.55 -58.54168    49.85 116.00000     9.5850 
  0.15000   0.60000   169.25 -64.61412    10.79 -58.31144    52.58 116.00000    10.8246 
  0.15000   0.62500   175.97 -64.36084    12.38 -58.03985    55.76 116.00000    12.4114 
  0.15000   0.65000   183.88 -64.06978    14.40 -57.72391    59.38 116.00000    14.4425 
  0.15000   0.67500   192.80 -63.75133    16.83 -57.37240    63.31 116.00000    16.8631 
  0.15000   0.70000   201.87 -63.43772    19.43 -57.02047    67.10 116.00000    19.4657 
  0.15000   0.72500   209.13 -63.19419    21.54 -56.74333    70.00 116.00000    21.5805 
